ID PCA,Grupo,Subgrupo,Classe,ID,Descrição,Unidade,Quantidade,Valor Unitário,Valor Total Estimado,Demandante,SIGLA,Quantidade (num),Valor Unitário (num),Valor Total Estimado (num)
6503,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS HORTIFRUTIGRANJEIROS - (FRUTAS, LEGUMES E VERDURAS)",CENOURA,15392,"CENOURA , TIPO: EXTRA, GRUPO: COMUM, APRESENTAÇÃO: IN NATURA, CARACTERÍSTICAS ADICIONAIS: SEM INDÍCIOS DE GERMINAÇÃO, SEM DANOS FÍSICOS E MECÂNICOS ORIUNDOS DE MANUSEIO E TRANSPORTE, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,288," R$ 3,86 "," R$ 1.111,68 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,288.0,3.86,1111.68
6504,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS HORTIFRUTIGRANJEIROS - (FRUTAS, LEGUMES E VERDURAS)",MACAXEIRA,15397,"MACAXEIRA , TIPO: EXTRA, CARACTERÍSTICAS ADICIONAIS: SEM INDÍCIOS DE GERMINAÇÃO, SEM DANOS FÍSICOS E MECÂNICOS ORIUNDOS DE MANUSEIO E TRANSPORTE, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,432," R$ 3,65 "," R$ 1.576,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,432.0,3.65,1576.8
7389,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,COLA COLORIDA,16102,"COLA COLORIDA , MATERIAL: PLÁSTICA, APRESENTAÇÃO: ACRÍLICA, COM 06 CORES, UNIDADE DE FORNECIMENTO: CAIXA COM 06 TUBOS DE 25 GRAMAS CADA.",CAIXA,250," R$ 5,73 "," R$ 1.432,50 ",DIRETORIA DE LOGÍSTICA,DLOG,250.0,5.73,1432.5
7389,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,COLA COLORIDA,16102,"COLA COLORIDA , MATERIAL: PLÁSTICA, APRESENTAÇÃO: ACRÍLICA, COM 06 CORES, UNIDADE DE FORNECIMENTO: CAIXA COM 06 TUBOS DE 25 GRAMAS CADA.",CAIXA,800," R$ 5,73 "," R$ 4.584,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,800.0,5.73,4584.0
7419,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL ADESIVO,16631,"PAPEL ADESIVO , MATERIAL: PLÁSTICO, TIPO: CONTACT, TRANSMITÂNCIA: TRANSPARENTE, LARGURA: 45CM, UNIDADE DE FORNECIMENTO: ROLO COM 25 METROS.",ROLO,14," R$ 86,35 "," R$ 1.208,90 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,14.0,86.35,1208.9
6505,GÊNEROS DE ALIMENTAÇÃO +,LEITE E PRODUTOS LÁCTEOS,LEITE CONDENSADO,17099,"LEITE CONDENSADO , TIPO: TRADICIONAL, COMPOSIÇÃO BÁSICA: LEITE INTEGRAL, AÇÚCAR E LACTOSE, CARACTERÍSTICA(S) ADICIONAL(IS): PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 395G.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,240," R$ 6,02 "," R$ 1.444,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,240.0,6.02,1444.8
6506,GÊNEROS DE ALIMENTAÇÃO +,"AVES, SEUS MIÚDOS E OVOS",FRANGO,17174,"FRANGO , APRESENTAÇÃO: COXA E SOBRECOXA, CONGELADO, CARACTERÍSTICA(S) ADICIONAL(IS): ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,648," R$ 9,65 "," R$ 6.253,20 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,648.0,9.65,6253.2
6507,GÊNEROS DE ALIMENTAÇÃO +,"CARNES E MIÚDOS DE BOVINOS, SUÍNOS, CAPRINOS, OVINOS E OUTROS",CARNE BOVINA,17183,"CARNE BOVINA , TIPO: LAGARTO, APRESENTAÇÃO: PEÇA INTEIRA, CONGELADA, CARACTERÍSTICA(S) ADICIONAL(IS): ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,432," R$ 35,40 "," R$ 15.292,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,432.0,35.4,15292.8
6508,GÊNEROS DE ALIMENTAÇÃO +,CEREAIS,FEIJÃO,17194,"FEIJÃO , TIPO: 01, GRUPO: 01, CLASSE: PRETO, CARACTERÍSTICA(S) ADICIONAL(IS): PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 1KG.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,120," R$ 9,50 "," R$ 1.140,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,120.0,9.5,1140.0
6509,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS HORTIFRUTIGRANJEIROS - (FRUTAS, LEGUMES E VERDURAS)",MAMÃO,17295,"MAMÃO , TIPO: EXTRA, GRUPO: PAPAIA, APRESENTAÇÃO: IN NATURA, CARACTERÍSTICAS ADICIONAIS: SEM INDÍCIOS DE GERMINAÇÃO, SEM DANOS FÍSICOS E MECÂNICOS ORIUNDOS DE MANUSEIO E TRANSPORTE, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,324," R$ 5,18 "," R$ 1.678,32 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,324.0,5.18,1678.32
6510,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS HORTIFRUTIGRANJEIROS - (FRUTAS, LEGUMES E VERDURAS)",LIMÃO,17303,"LIMÃO , TIPO: TAITI, EXTRA, CARACTERÍSTICA(S) ADICIONAL(IS): SEM INDÍCIOS DE GERMINAÇÃO, SEM DANOS FÍSICOS E MECÂNICOS ORIUNDOS DO MANUSEIO E TRANSPORTE, ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,648," R$ 5,92 "," R$ 3.836,16 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,648.0,5.92,3836.16
6511,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS DE PADARIA, CONFEITARIA E BOMBONIERE",FARINHA DE TRIGO,17418,"FARINHA DE TRIGO , TIPO: 01, APLICAÇÃO: PARA USO EM PANIFICAÇÃO, CARACTERÍSTICA(S) ADICIONAL(IS): COM FERMENTO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 1KG.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,240," R$ 4,62 "," R$ 1.108,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,240.0,4.62,1108.8
6512,GÊNEROS DE ALIMENTAÇÃO +,"CARNES E MIÚDOS DE BOVINOS, SUÍNOS, CAPRINOS, OVINOS E OUTROS",CARNE BOVINA,17440,"CARNE BOVINA , TIPO: PALETA, APRESENTAÇÃO: CONGELADA, CARACTERÍSTICA(S) ADICIONAL(IS): ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,432," R$ 37,75 "," R$ 16.308,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,432.0,37.75,16308.0
7289,MATERIAL DE COPA E COZINHA +,MATERIAIS E UTENSÍLIOS PARA COPA E COZINHA,COPO DESCARTÁVEL,18413,"COPO DESCARTÁVEL , MATERIAL: PLÁSTICO, CAPACIDADE: 180ML, TIPO USO: DESCARTÁVEL, APLICAÇÃO: ÁGUA, UNIDADE DE FORNECIMENTO: PACOTE COM 100 UNIDADES, COR: BRANCA, CARACTERÍSTICAS ADICIONAIS: PRODUTO EM CONFORMIDADE COM AS NORMAS DA ABNT.",PACOTE,130000," R$ 3,84 "," R$ 499.200,00 ",DIRETORIA DE LOGÍSTICA,DLOG,130000.0,3.84,499200.0
6443,FERRAMENTAS,"FERRAMENTAS, UTENSÍLIOS E ACESSÓRIOS",CARRINHO DE MÃO,18580,"CARRINHO DE MÃO , MATERIAL CAÇAMBA: METÁLICA, GALVANIZADA, CAPACIDADE: 90 LITROS, MATERIAL RODA: BORRACHA MACIÇA, MATERIAL PNEU: BORRACHA, MATERIAL BRAÇOS: ESTRUTURA TUBULAR BIPARTIDA EM AÇO SAE 1020, CARACTERÍSTICAS ADICIONAIS: CARRINHO DE MÃO MONTÁVEL, ESPESSURA DA CAÇAMBA: 0,60 MM, PNEU COM CÂMARA DE AR.",UNIDADE,1," R$ 387,20 "," R$ 387,20 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,1.0,387.2,387.2
6513,GÊNEROS DE ALIMENTAÇÃO +,BEBIDAS NÃO ALCOÓLICAS (EXCETO PRODUTOS LÁCTEOS),POLPA DE FRUTAS,18607,"POLPA DE FRUTAS , SABOR: MARACUJÁ, CARACTERÍSTICAS ADICIONAIS: PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 1KG.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,432," R$ 16,80 "," R$ 7.257,60 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,432.0,16.8,7257.6
6514,GÊNEROS DE ALIMENTAÇÃO +,"CARNES E MIÚDOS DE BOVINOS, SUÍNOS, CAPRINOS, OVINOS E OUTROS",CARNE BOVINA,18624,"CARNE BOVINA , TIPO: MÚSCULO, APRESENTAÇÃO: CONGELADA, CARACTERÍSTICA(S) ADICIONAL(IS): ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,384," R$ 25,10 "," R$ 9.638,40 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,384.0,25.1,9638.4
6515,GÊNEROS DE ALIMENTAÇÃO +,BEBIDAS NÃO ALCOÓLICAS (EXCETO PRODUTOS LÁCTEOS),POLPA DE FRUTAS,18632,"POLPA DE FRUTAS , SABOR: CAJU, CARACTERÍSTICAS ADICIONAIS: PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 1KG.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,432," R$ 15,40 "," R$ 6.652,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,432.0,15.4,6652.8
6516,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS DE PADARIA, CONFEITARIA E BOMBONIERE",BISCOITO SALGADO,19000,"BISCOITO SALGADO , TIPO: CREAM CRACKER, COMPOSIÇÃO: FARINHA DE TRIGO, GORDURA VEGETAL HIDROGENADA, AMIDO, EXTRATO DE MALTE, SAL REFINADO, AÇÚCAR, FERMENTOS QUÍMICOS, BICARBONATO DE AMÔNIO E ESTABILIZANTE LECITINA DE SOJA, CARACTERÍSTICA(S) ADICIONAL(IS): PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 400G.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,540," R$ 5,40 "," R$ 2.916,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,540.0,5.4,2916.0
6517,GÊNEROS DE ALIMENTAÇÃO +,CONDIMENTOS OU TEMPEROS,ALHO,19215,"ALHO , TIPO: EXTRA, GRUPO: BRANCO, CARACTERÍSTICA(S) ADICIONAL(IS): SEM INDÍCIOS DE GERMINAÇÃO, SEM DANOS FÍSICOS E MECÂNICOS ORIUNDOS DO MANUSEIO E TRANSPORTE, ISENTO DE TODA E QUALQUER EVIDÊNCIA DE DECOMPOSIÇÃO, PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, ACONDICIONADO EM EMBALAGEM APROPRIADA.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,36," R$ 31,15 "," R$ 1.121,40 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,31.15,1121.4
7685,MATERIAL FARMACOLÓGICO +,MEDICAMENTOS,ALENDRONATO DE SÓDIO,20253,"ALENDRONATO DE SÓDIO , CONCENTRAÇÃO: 70MG, FORMA FARMACÊUTICA: COMPRIMIDO, UNIDADE DE FORNECIMENTO: COMPRIMIDO.",COMPRIMIDO,210000," R$ 0,41 "," R$ 86.100,00 ",DIRETORIA DE LOGÍSTICA,DLOG,210000.0,0.41,86100.0
7843,MATERIAL FARMACOLÓGICO +,MEDICAMENTOS,BICARBONATO DE SÓDIO,20729,"BICARBONATO DE SÓDIO , FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL, CONCENTRAÇÃO: 1 MLEQ/ML (8,4%), UNIDADE DE FORNECIMENTO: AMPOLA 10ML.",AMPOLA,4500," R$ 1,10 "," R$ 4.950,00 ",DIRETORIA DE LOGÍSTICA,DLOG,4500.0,1.1,4950.0
7703,MATERIAL FARMACOLÓGICO +,MEDICAMENTOS,BUDESONIDA,20746,"BUDESONIDA , CONCENTRAÇÃO: 64MCG/DOSE, FORMA FARMACÊUTICA: AEROSSOL NASAL, UNIDADE DE FORNECIMENTO: FRASCO COM 120 DOSES.",FRASCO,22500," R$ 12,49 "," R$ 281.025,00 ",DIRETORIA DE LOGÍSTICA,DLOG,22500.0,12.49,281025.0
7806,MATERIAL FARMACOLÓGICO +,MEDICAMENTOS,PROPILTIOURACILA,22301,"PROPILTIOURACILA , CONCENTRAÇÃO: 100MG, FORMA FARMACÊUTICA: COMPRIMIDO, UNIDADE DE FORNECIMENTO: COMPRIMIDO",COMPRIMIDO,3000," R$ 0,76 "," R$ 2.280,00 ",DIRETORIA DE LOGÍSTICA,DLOG,3000.0,0.76,2280.0
7390,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL 40KG,23353,"PAPEL 40KG , MATERIAL: CELULOSE VEGETAL, APLICAÇÃO: USO ESCOLAR, DIDÁTICO E IMPRESSÕES EM GERAL, DIMENSÕES APROXIMADAS: 64CM X 94CM (A X C), GRAMATURA: 120G/M².",UNIDADE,1000," R$ 0,83 "," R$ 830,00 ",DIRETORIA DE LOGÍSTICA,DLOG,1000.0,0.83,830.0
7390,MATERIAL DE EXPEDIENTE E ESCOLAR,PAPÉIS,PAPEL 40KG,23353,"PAPEL 40KG , MATERIAL: CELULOSE VEGETAL, APLICAÇÃO: USO ESCOLAR, DIDÁTICO E IMPRESSÕES EM GERAL, DIMENSÕES APROXIMADAS: 64CM X 94CM (A X C), GRAMATURA: 120G/M².",UNIDADE,1100," R$ 0,83 "," R$ 913,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,1100.0,0.83,913.0
7376,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PASTA EM L,27817,"PASTA EM L , MATERIAL: POLIPROPILENO, COR: A SER DEFINIDA, TAMANHO: OFÍCIO.",UNIDADE,10000," R$ 0,79 "," R$ 7.900,00 ",DIRETORIA DE LOGÍSTICA,DLOG,10000.0,0.79,7900.0
7316,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,GRAMPO,30303,"GRAMPO GRAMPEADOR, MATERIAL: ARAME DE AÇO GALVANIZADO, UNIDADE DE FORNECIMENTO: CAIXA COM 5000 UNIDADES, TIPO: 23/10.",CAIXA,20," R$ 26,27 "," R$ 525,40 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,20.0,26.27,525.4
7316,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,GRAMPO,30303,"GRAMPO GRAMPEADOR, MATERIAL: ARAME DE AÇO GALVANIZADO, UNIDADE DE FORNECIMENTO: CAIXA COM 5000 UNIDADES, TIPO: 23/10.",CAIXA,1," R$ 26,27 "," R$ 26,27 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,1.0,26.27,26.27
6520,GÊNEROS DE ALIMENTAÇÃO +,"PRODUTOS DE PADARIA, CONFEITARIA E BOMBONIERE",GOIABADA,36228,"GOIABADA , TIPO: DE CORTE, CARACTERÍSTICA(S) ADICIONAL(IS): PRODUTO PRÓPRIO PARA CONSUMO HUMANO E EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR, UNIDADE DE FORNECIMENTO: EMBALAGEM COM 600G.(ID CADASTRADO NO CONTRATO Nº.013/2022)",EMBALAGEM,288," R$ 9,80 "," R$ 2.822,40 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,288.0,9.8,2822.4
7355,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,FITA DE DEMARCAÇÃO,44711,"FITA DE DEMARCAÇÃO , TAMANHO: 30M X 5CM (C X L), MATERIAL: VINIL, COR: AMARELO, APLICAÇÃO: UTILIZADA PARA DEMARCAÇÃO DE PISO, LACRAÇÃO DE EMBALAGENS, IDENTIFICAÇÃO DE TUBULAÇÕES E PORTAS DE VIDRO, UNIDADE DE FORNECIMENTO ROLO 30M X 5CM (C X L), CONFORMIDADE: PRODUTO EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR.",ROLO,400," R$ 13,36 "," R$ 5.344,00 ",DIRETORIA DE LOGÍSTICA,DLOG,400.0,13.36,5344.0
7796,MATERIAL FARMACOLÓGICO +,MEDICAMENTOS,ONDANSETRONA (CLORIDRATO),45496,"ONDANSETRONA (CLORIDRATO) , CONCENTRAÇÃO: 8MG, FORMA FARMACÊUTICA: COMPRIMIDO REVESTIDO OU COMPRIMIDO DE DESINTEGRAÇÃO ORAL, UNIDADE DE FORNECIMENTO: COMPRIMIDO",COMPRIMIDO,325000," R$ 0,49 "," R$ 159.250,00 ",DIRETORIA DE LOGÍSTICA,DLOG,325000.0,0.49,159250.0
7589,MATERIAL EDUCATIVO E ESPORTIVO,MATERIAL E UTENSÍLIOS PARA ATIVIDADES ESPORTIVAS,BOMBA,46493,"BOMBA ENCHER BOLA, MATERIAL: METAL, APRESENTAÇÃO: COM BICO DE METAL, FUNCIONAMENTO: COM DOUBLÉ ACTION (ENCHE NOS DOIS SENTIDOS).",UNIDADE,20," R$ 28,29 "," R$ 565,80 ",DIRETORIA DE LOGÍSTICA,DLOG,20.0,28.29,565.8
7589,MATERIAL EDUCATIVO E ESPORTIVO,MATERIAL E UTENSÍLIOS PARA ATIVIDADES ESPORTIVAS,BOMBA,46493,"BOMBA ENCHER BOLA, MATERIAL: METAL, APRESENTAÇÃO: COM BICO DE METAL, FUNCIONAMENTO: COM DOUBLÉ ACTION (ENCHE NOS DOIS SENTIDOS).",UNIDADE,20," R$ 28,29 "," R$ 565,80 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,20.0,28.29,565.8
6266,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS HOSPITALARES,BALANÇA ANTROPOMÉTRICA,46832,"BALANÇA ANTROPOMÉTRICA , APLICAÇÃO: USO HOSPITALAR, TIPO: ADULTO, MATERIAL: CONFECCIONADA EM FERRO FUNDIDO, PINTADA COM TRATAMENTO PRÉVIO ANTIFERRUGINOSO,SECAGEM EM ESTUFA DE ALTA TEMPERATURA, CAPACIDADE: PARA 150 KG, FRAÇÃO DE 100 G, APRESENTAÇÃO: DOTADO DE ESCALA ANTROPOMÉTRICA, COM ALTURA DE 1,90 M, DIVISÕES 0,50 CM, COM BASE DE CHAPA DE AÇO, REFORÇADO E PINTADO, COM TAPETES E PÉS EM BORRACHA SINTÉTICA, CONFORMIDADE: PRODUTO EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR",UNIDADE,2," R$ 1.127,92 "," R$ 2.255,84 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,2.0,1127.92,2255.84
6059,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS HOSPITALARES,MACA HOSPITALAR,46924,"MACA HOSPITALAR , TIPO: FIXA; APLICAÇÃO: PARA TRATAMENTOS E EXAMES GERAIS; MATERIAL(IS): ESTRUTURA DE TUBOS DE AÇO, COM ACABAMENTO EM PINTURA ELETROSTÁTICA A PÓ, LEITO ESTOFADADO EM ESPUMA DE ALTA DENSIDADE, REVESTIDA EM COURVIN, CABECEIRA AJUSTÁVEL, PÉS PROTEGIDOS POR PONTAS PLÁSTICAS; DIMENSÃO(ÕES): 1,80 X 65 X 85 CM (CXLXA).",UNIDADE,100," R$ 730,48 "," R$ 73.048,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,100.0,730.48,73048.0
6059,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS HOSPITALARES,MACA HOSPITALAR,46924,"MACA HOSPITALAR , TIPO: FIXA; APLICAÇÃO: PARA TRATAMENTOS E EXAMES GERAIS; MATERIAL(IS): ESTRUTURA DE TUBOS DE AÇO, COM ACABAMENTO EM PINTURA ELETROSTÁTICA A PÓ, LEITO ESTOFADADO EM ESPUMA DE ALTA DENSIDADE, REVESTIDA EM COURVIN, CABECEIRA AJUSTÁVEL, PÉS PROTEGIDOS POR PONTAS PLÁSTICAS; DIMENSÃO(ÕES): 1,80 X 65 X 85 CM (CXLXA).",UNIDADE,24," R$ 730,48 "," R$ 17.531,52 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,24.0,730.48,17531.52
7335,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CANETA HIDROGRÁFICA,47359,"CANETA HIDROGRÁFICA , MATERIAL CORPO: PLÁSTICO, TIPO ESCRITA: GROSSA, COR: VARIADAS, TIPO PONTA: POLIESTER, RESINAS PLÁSTICAS E TINTA ATÓXICA À BASE DE ÁGUA, CARACTERÍSTICAS ADICIONAIS: COM TAMPA ANTIASFIXIANTE, UNIDADE DE FORNECIMENTO: ESTOJO COM 12 UNIDADES",ESTOJO,500," R$ 6,25 "," R$ 3.125,00 ",DIRETORIA DE LOGÍSTICA,DLOG,500.0,6.25,3125.0
6521,GÊNEROS DE ALIMENTAÇÃO +,"CARNES E MIÚDOS DE BOVINOS, SUÍNOS, CAPRINOS, OVINOS E OUTROS",LINGUIÇA CALABRESA,49533,"LINGUIÇA CALABRESA , COMPOSIÇÃO: CARNE SUÍNA, CARNE MECANICAMENTE SEPARADA DE AVES, PROTEÍNA VEGETAL, SAL, CONDIMENTOS, CONSERVANTES E CORANTES, CARACTERÍSTICA(S) ADICIONAL(IS): PRODUTO PRÓPRIO PARA CONSUMO HUMANO, ACONDICIONADO EM EMBALAGEM APROPRIADA, EM CONFORMIDADE COM A LEGISLAÇÃO EM VIGOR.(ID CADASTRADO NO CONTRATO Nº.013/2022)",KG,216," R$ 22,80 "," R$ 4.924,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,216.0,22.8,4924.8
7407,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,ETIQUETA ADESIVA,49874,"ETIQUETA ADESIVA , MATERIAL: CELULOSE VEGETAL COM ADESIVO SINTÉTICO, TAMANHO ETIQUETA: 212,73MM X 138,10MM (L X A), APLICAÇÃO: PARA USOS DIVERSOS, COR: BRANCA, CARACTERÍSTICAS ADICIONAIS: 100 FOLHAS POR ENVELOPE, 02 ETIQUETAS POR FOLHA, FORMATO: CARTA.",CAIXA,6," R$ 35,70 "," R$ 214,20 ",DIRETORIA DE GESTÃO E DA REGULAÇÃO DO TRABALHO EM SAÚDE,DTRAB,6.0,35.7,214.2
7318,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PERFURADOR DE PAPEL,51839,"PERFURADOR DE PAPEL , MATERIAL CORPO E ESTRUTURA: METÁLICO; MATERIAL BASE: PLÁSTICO; CAPACIDADE: PERFURAR 150 FOLHAS; TIPO: DE MESA; QUANTIDADE FUROS: 02.",UNIDADE,2," R$ 252,42 "," R$ 504,84 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,2.0,252.42,504.84
7377,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,PASTA SANFONADA,54793,"PASTA SANFONADA , MATERIAL: POLIPROPILENO, COR: A SER DEFINIDA, DIMENSÃO(ÕES): 370MM X 255MM (C X L), TAMANHO: OFÍCIO, CARACTERÍSTICA(S) ADICIONAL(IS): COM 31 DIVISÓRIAS, FECHAMENTO COM ELÁSTICO.",UNIDADE,300," R$ 43,43 "," R$ 13.029,00 ",DIRETORIA DE LOGÍSTICA,DLOG,300.0,43.43,13029.0
